id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
UK-30.258_12872,"Maruggio Eetkamerstoel","Kleur: Grijs",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Flow_Grijs_Fluweel_58x60x85_cm_Perspectief.jpg,https://demo.tomassotables.com/maruggio-eetkamerstoel/?attribute_pa_kleur=grijs,"Eetkamerstoelen","Tomasso Tables",164EUR,in stock,Maruggio Eetkamerstoel_12349,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Flow_Grijs_Fluweel_58x60x85_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Flow_Grijs_Fluweel_58x60x85_cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Flow_Grijs_Fluweel_58x60x85_cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Flow_Grijs_Fluweel_58x60x85_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Roze/Oranje/Rood/Blauw/Grijs:Grijs"
UK-30.269_12871,"Guagnano Eetkamerstoel","Kleur: Lichtbruin",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Slim_Stone_Microvezel_48x63x88_cm_Perspectief.jpg,https://demo.tomassotables.com/guagnano-eetkamerstoel/?attribute_pa_kleur=lichtbruin,"Eetkamerstoelen","Tomasso Tables",98EUR,out of stock,Guagnano Eetkamerstoel_12328,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_slim_stone_microvezel_48x63x88_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Slim_Stone_Microvezel_48x63x88_cm_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_slim_stone_microvezel_48x63x88_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_slim_stone_microvezel_48x63x88_cm_zijkant.jpg",,0,new,published,,,,,,,"kleur:Donkerbruin/Bruin/Donkergrijs/Grijs/Lichtbruin:Lichtbruin"
UK-30.274_12870,"Saracena Eetkamerstoel","Kleur: Groen",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Boaz_Army_Microvezel_50x61x86_Cm_Perspectief.jpg,https://demo.tomassotables.com/saracena-eetkamerstoel/?attribute_pa_kleur=groen,"Eetkamerstoelen","Tomasso Tables",142EUR,in stock,Saracena Eetkamerstoel_12327,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Boaz_Army_Microvezel_50x61x86_Cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Boaz_Army_Microvezel_50x61x86_Cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Boaz_Army_Microvezel_50x61x86_Cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Boaz_Army_Microvezel_50x61x86_Cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Lichtbruin/Bruin/Groen:Groen"
FF-45.028_12869,"Penna Eetkamerstoel","Kleur: Groen",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Capri_Army_Fluweel_46x56x88_Cm_Perspectief.jpg,https://demo.tomassotables.com/penna-eetkamerstoel/?attribute_pa_kleur=groen,"Eetkamerstoelen","Tomasso Tables",109EUR,in stock,Penna Eetkamerstoel_12326,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Capri_Army_Fluweel_46x56x88_Cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Capri_Army_Fluweel_46x56x88_Cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Capri_Army_Fluweel_46x56x88_Cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Capri_Army_Fluweel_46x56x88_Cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Groen/Zwart/Blauw/Grijs/Rood/Roze/Oranje:Groen"
UK-30.127_12868,"Morolo Eetkamerstoel","Kleur: Zwart",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_perspectief.jpg,https://demo.tomassotables.com/morolo-eetkamerstoel/?attribute_pa_kleur=zwart,"Eetkamerstoelen","Tomasso Tables",164EUR,in stock,Morolo Eetkamerstoel_12325,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_zwart_velvet_60x56x88_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Lichtbruin/Zwart:Zwart"
UK-30.204_12867,"Osiglia Eetkamerstoel","Kleur: Bruin",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otis_stone_microvezel_48x61x91_cm_perspectief_1.jpg,https://demo.tomassotables.com/osiglia-eetkamerstoel/?attribute_pa_kleur=bruin,"Eetkamerstoelen","Tomasso Tables",109EUR,out of stock,Osiglia Eetkamerstoel_12324,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otis_stone_microvezel_48x61x91_cm_voorkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otis_stone_microvezel_48x61x91_cm_zijkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otis_stone_microvezel_48x61x91_cm_achterkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otis_stone_microvezel_48x61x91_cm_detail_1.jpg,https://demo.tomassotables.com/wp-content/uploads/uk-30.204_1.jpg",,0,new,published,,,,,,,"kleur:Grijs/Lichtbruin/Bruin:Bruin"
UK-30.168_12866,"Isernia Eetkamerstoel","Kleur: Grijs",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Grijs_Fluweel_58x60x85_cm_Perspectief.jpg,https://demo.tomassotables.com/isernia-eetkamerstoel/?attribute_pa_kleur=grijs,"Eetkamerstoelen","Tomasso Tables",142EUR,out of stock,Isernia Eetkamerstoel_12306,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Grijs_Fluweel_58x60x85_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Grijs_Fluweel_58x60x85_cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Grijs_Fluweel_58x60x85_cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Grijs_Fluweel_58x60x85_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Zwart/Lichtbruin/Grijs:Grijs"
UK-30.233_12865,"Ficarella Eetkamerstoel","Kleur: Grijs",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_46x54x88_cm_perspectief.jpg,https://demo.tomassotables.com/ficarella-eetkamerstoel/?attribute_pa_kleur=grijs,"Eetkamerstoelen","Tomasso Tables",98EUR,in stock,Ficarella Eetkamerstoel_12305,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_45x56x84_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_46x54x88_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_46x54x88_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_46x54x88_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_jay_truffle_microvezel_zwart_metaal_46x54x88_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Lichtbruin/Grijs:Grijs"
UK-30.170_12864,"Cerasuolo Eetkamerstoel","Kleur: Groen",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Army_Fluweel_58x60x85_cm_Perspectief.jpg,https://demo.tomassotables.com/cerasuolo-eetkamerstoel/?attribute_pa_kleur=groen,"Eetkamerstoelen","Tomasso Tables",142EUR,out of stock,Cerasuolo Eetkamerstoel_12304,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Army_Fluweel_58x60x85_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Army_Fluweel_58x60x85_cm_Zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Army_Fluweel_58x60x85_cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Wave_Army_Fluweel_58x60x85_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Groen:Groen"
UK-30.182_12863,"Crema Eetkamerstoel","Kleur: Lichtbruin",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_perspectief.jpg,https://demo.tomassotables.com/crema-eetkamerstoel/?attribute_pa_kleur=lichtbruin,"Eetkamerstoelen","Tomasso Tables",131EUR,out of stock,Crema Eetkamerstoel_12303,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_tanny_microvezel_60x56x88_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Lichtbruin:Lichtbruin"
UK-30.207_12862,"Lutago Eetkamerstoel","Kleur: Grijs",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_perspectief.jpg,https://demo.tomassotables.com/lutago-eetkamerstoel/?attribute_pa_kleur=grijs,"Eetkamerstoelen","Tomasso Tables",164EUR,in stock,Lutago Eetkamerstoel_12302,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_zijkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_milo_antraciet_microvezel_55x55x85_cm_achterkant.jpg",,0,new,published,,,,,,,"kleur:Lichtbruin/Bruin/Grijs:Grijs"
UK-30.129_12861,"Savio Eetkamerstoel","Kleur: Lichtgrijs",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_perspectief.jpg,https://demo.tomassotables.com/savio-eetkamerstoel/?attribute_pa_kleur=lichtgrijs,"Eetkamerstoelen","Tomasso Tables",120EUR,out of stock,Savio Eetkamerstoel_12301,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_matz_truffle_microvezel_zwart_metaal_50x60x86_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Lichtbruin/Grijs/Donkerbruin/Bruin/Lichtgrijs:Lichtgrijs"
XS-40.045_12860,"Gabelle Eetkamerstoel","Kleur: Lichtbruin",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Must_Stone_Microvezel_59x63x85_cm_Perspectief.jpg,https://demo.tomassotables.com/gabelle-eetkamerstoel/?attribute_pa_kleur=lichtbruin,"Eetkamerstoelen","Tomasso Tables",153EUR,out of stock,Gabelle Eetkamerstoel_12280,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_must_stone_microvezel_59x63x85_cm_perspectief_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Must_Stone_Microvezel_59x63x85_cm_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_must_stone_microvezel_59x63x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_must_stone_microvezel_59x63x85_cm_zijkant.jpg",,0,new,published,,,,,,,"kleur:Grijs/Lichtbruin:Lichtbruin"
FF-45.004_12859,"Bovolone Eetkamerstoel","Kleur: Bruin",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/bovolone-eetkamerstoel/?attribute_pa_kleur=bruin,"Eetkamerstoelen","Tomasso Tables",109EUR,in stock,Bovolone Eetkamerstoel_12279,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_coffee_pp_zwart_metaal_58x54x85_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Bruin:Bruin"
FF-45.018_12858,"Briccioli Eetkamerstoel","Kleur: Bruin",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_coffee_pp_zwart_metaal_46x54x85_cm_perspectief_2.jpg,https://demo.tomassotables.com/briccioli-eetkamerstoel/?attribute_pa_kleur=bruin,"Eetkamerstoelen","Tomasso Tables",98EUR,in stock,Briccioli Eetkamerstoel_12278,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_coffee_pp_zwart_metaal_46x54x85_cm_voorkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_coffee_pp_zwart_metaal_46x54x85_cm_zijkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_coffee_pp_zwart_metaal_46x54x85_cm_achterkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_coffee_pp_zwart_metaal_46x54x85_cm_detail_1.jpg",,0,new,published,,,,,,,"kleur:Wit/Bruin:Bruin"
FF-45.024_12857,"Spinea Eetkamerstoel","Kleur: Groen",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/spinea-eetkamerstoel/?attribute_pa_kleur=groen,"Eetkamerstoelen","Tomasso Tables",98EUR,in stock,Spinea Eetkamerstoel_12277,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_forest_pp_oak_metaal_woodcover_46x54x85_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Zwart/Bruin/Groen:Groen"
FF-45.012_12856,"Manta Eetkamerstoel","Afmetingen: 54x58cm, Kleur: Wit",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_breeze_pp_oak_metaal_woodcover_58x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/manta-eetkamerstoel/?attribute_pa_afmetingen=54x58cm&attribute_pa_kleur=wit,"Eetkamerstoelen","Tomasso Tables",109EUR,in stock,Manta Eetkamerstoel_12276,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_breeze_pp_oak_metaal_woodcover_58x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_breeze_pp_oak_metaal_woodcover_58x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_breeze_pp_oak_metaal_woodcover_58x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_oak_metaal_woodcover_58x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_breeze_pp_oak_metaal_woodcover_58x54x85_cm_detail.jpg",,0,new,published,,,,,,,"afmetingen:54x58cm:54x58cm,kleur:Bruin/Wit:Wit"
FF-45.021_12855,"Ceres Eetkamerstoel","Kleur: Wit",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/ceres-eetkamerstoel/?attribute_pa_kleur=wit,"Eetkamerstoelen","Tomasso Tables",98EUR,in stock,Ceres Eetkamerstoel_12275,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_perspectief_1-1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_voorkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_zijkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_achterkant_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_rimini_wit_pp_oak_metaal_woodcover_46x54x85_cm_detail_1.jpg",,0,new,published,,,,,,,"kleur:Grijs/Beige/Wit:Wit"
FF-45.017_12854,"Silvidio Eetkamerstoel","Silvidio Eetkamerstoel",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/silvidio-eetkamerstoel/,"Eetkamerstoelen","Tomasso Tables",98EUR,in stock,Silvidio Eetkamerstoel_12274,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_monza_forest_pp_zwart_metaal_46x54x85_cm_detail.jpg",,0,new,published,,,,,,,
FF-45.006_12853,"Vetralla Eetkamerstoel","Vetralla Eetkamerstoel",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/vetralla-eetkamerstoel/,"Eetkamerstoelen","Tomasso Tables",109EUR,in stock,Vetralla Eetkamerstoel_12263,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_luca_zwart_pp_zwart_metaal_58x54x85_cm_detail.jpg",,0,new,published,,,,,,,
FF-45.007_12852,"Manfria Eetkamerstoel","Kleur: Wit",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_perspectief.jpg,https://demo.tomassotables.com/manfria-eetkamerstoel/?attribute_pa_kleur=wit,"Eetkamerstoelen","Tomasso Tables",109EUR,in stock,Manfria Eetkamerstoel_12262,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_parma_wit_pp_oak_metaal_woodcover_58x54x85_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Grijs/Wit:Wit"
XS-40.043_12851,"Casciago Eetkamerstoel","Kleur: Grijs",https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Must_Antraciet_Microvezel_59x63x85_cm_Perspectief.jpg,https://demo.tomassotables.com/casciago-eetkamerstoel/?attribute_pa_kleur=grijs,"Eetkamerstoelen","Tomasso Tables",153EUR,out of stock,Casciago Eetkamerstoel_12261,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerstoel_Must_Antraciet_Microvezel_59x63x85_cm_Perspectief.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_must_antraciet_microvezel_59x63x85_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_must_antraciet_microvezel_59x63x85_cm_zijkant.jpg",,0,new,published,,,,,,,"kleur:Bruin/Groen/Grijs:Grijs"
UK-30.179_12850,"Faicchio Eetkamerstoel","Kleur: Groen, Materiaal: Microfiber",https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_perspectief.jpg,https://demo.tomassotables.com/faicchio-eetkamerstoel/?attribute_pa_kleur=groen&attribute_pa_materiaal=microfiber,"Eetkamerstoelen","Tomasso Tables",164EUR,in stock,Faicchio Eetkamerstoel_12260,,"https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_perspectief_1.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_zijkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/eetkamerstoel_otta_army_microvezel_60x56x88_cm_detail.jpg",,0,new,published,,,,,,,"kleur:Groen/Grijs:Groen,materiaal:Microfiber/Fluweel:Microfiber"
UK-30.299_12849,"Ruffano Eetkamerbank","Kleur: Bruin",https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Denmark_Cognac_Microvezel_Zwart_Metaal_155x62x86_cm_Perspectief.jpg,https://demo.tomassotables.com/ruffano-eetkamerbank/?attribute_pa_kleur=bruin,"Eetkamerbanken","Tomasso Tables",593EUR,in stock,Ruffano Eetkamerbank_12235,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Denmark_Cognac_Microvezel_Zwart_Metaal_155x62x86_cm_Vooraanzicht.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Denmark_Cognac_Microvezel_Zwart_Metaal_155x62x86_cm_Zijaanzicht.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Denmark_Cognac_Microvezel_Zwart_Metaal_155x62x86_cm_Achteraanzicht.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Denmark_Cognac_Microvezel_Zwart_Metaal_155x62x86_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Lichtbruin/Grijs/Groen/Bruin:Bruin"
UK-30.219_12848,"Gerocarne Eetkamerbank","Kleur: Donkergrijs, Breedte: 175cm",https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Matz_Tanny_Microvezel_175x62x86_cm_Perspectief.jpg,https://demo.tomassotables.com/gerocarne-eetkamerbank/?attribute_pa_kleur=donkergrijs&attribute_pa_breedte=175cm,"Eetkamerbanken","Tomasso Tables",384EUR,out of stock,Gerocarne Eetkamerbank_12234,,"https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Matz_Tanny_Microvezel_175x62x86_cm_Voorkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Matz_Tanny_Microvezel_175x62x86_cm_Achterkant.jpg,https://demo.tomassotables.com/wp-content/uploads/Eetkamerbank_Matz_Tanny_Microvezel_175x62x86_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Lichtgrijs/Groen/Grijs/Lichtbruin/Bruin/Donkergrijs:Donkergrijs,breedte:175cm/145cm:175cm"
JP-46.051_12847,"Prescopio Bijzettafel","Kleur: Zwart",https://demo.tomassotables.com/wp-content/uploads/Set_Plantenzuilen_Vintage_Zwart_Mangohout_35x35x65_cm_Voorkant.jpg,https://demo.tomassotables.com/prescopio-bijzettafel/?attribute_pa_kleur=zwart,"Bijzettafels","Tomasso Tables",131EUR,in stock,Prescopio Bijzettafel_12233,,"https://demo.tomassotables.com/wp-content/uploads/Set_Plantenzuilen_Vintage_Zwart_Mangohout_35x35x65_cm_Voorkant_2.jpg,https://demo.tomassotables.com/wp-content/uploads/Set_Plantenzuilen_Vintage_Zwart_Mangohout_35x35x65_cm_Detail.jpg",,0,new,published,,,,,,,"kleur:Bruin/Zwart:Zwart"
