id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
152606801_69292,"Roccavaldina Eetkamerstoel","Ben jij helemaal weg van eetkamerstoelen met een industrieel ontwerp? Dan zal de Roccavaldina eetkamerstoel bij je in de smaak vallen. Deze eetstoel is gemaakt van het hoogwaardige materiaal Roccavaldina . De Roccavaldina eetkamerstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden.",https://demo.tomassotables.com/wp-content/uploads/1534489981_7c0213761a.jpg,https://demo.tomassotables.com/roccavaldina-eetkamerstoel-2/,"Eetkamerstoelen","Tomasso Tables",116EUR,in stock,152606801_69292,,"https://demo.tomassotables.com/wp-content/uploads/1534491354_d2af189765.jpg,https://demo.tomassotables.com/wp-content/uploads/1534491355_bf58104f89.jpg,https://demo.tomassotables.com/wp-content/uploads/1534491363_e954e0afe3.jpg,https://demo.tomassotables.com/wp-content/uploads/1534491364_13bc91766c.jpg,https://demo.tomassotables.com/wp-content/uploads/1534491372_76bdd07a3f.jpg",,0,new,published,,,,,,,
307815_69285,"Ogliastrello Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Ogliastrello bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Ogliastrello bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 72 x 58 x 113cm",https://demo.tomassotables.com/wp-content/uploads/1572953844_5132fba4bd.jpg,https://demo.tomassotables.com/ogliastrello-bureaustoel/,"Bureaustoelen","Tomasso Tables",314EUR,in stock,307815_69285,,"https://demo.tomassotables.com/wp-content/uploads/1572953845_037b825245.jpg,https://demo.tomassotables.com/wp-content/uploads/1572953855_b2e32251d2.jpg,https://demo.tomassotables.com/wp-content/uploads/1572953857_00e0ebc06e.jpg,https://demo.tomassotables.com/wp-content/uploads/1572953869_067509c0b2.jpg,https://demo.tomassotables.com/wp-content/uploads/1572953871_2b3b7e762e.jpg",,0,new,published,,,,,,,
152351101_69280,"Casalbordino Bezoekersstoel","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Casalbordino bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Casalbordino bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 53 x 53 x 83cm",https://demo.tomassotables.com/wp-content/uploads/1510755651_786b89769f.jpg,https://demo.tomassotables.com/casalbordino-bezoekersstoel/,"Bezoekersstoelen","Tomasso Tables",105EUR,in stock,152351101_69280,,"https://demo.tomassotables.com/wp-content/uploads/1510755652_04dedba4e5.jpg,https://demo.tomassotables.com/wp-content/uploads/1510755667_0dff2e3ff4.jpg,https://demo.tomassotables.com/wp-content/uploads/1510755668_da31812d81.jpg,https://demo.tomassotables.com/wp-content/uploads/1510755684_f273331929.jpg,https://demo.tomassotables.com/wp-content/uploads/1510755692_1061074068.jpg",,0,new,published,,,,,,,
191897501_69278,"Cartigliano Bezoekersstoel","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Cartigliano bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Cartigliano bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 71 x 53 x 81cm",https://demo.tomassotables.com/wp-content/uploads/1504076231_759431330c.jpg,https://demo.tomassotables.com/cartigliano-bezoekersstoel/,"Bezoekersstoelen","Tomasso Tables",135EUR,in stock,191897501_69278,,"https://demo.tomassotables.com/wp-content/uploads/1504076232_aeae0edac1.jpg,https://demo.tomassotables.com/wp-content/uploads/1504076256_a9df6aca20.jpg,https://demo.tomassotables.com/wp-content/uploads/1504076258_520e94a39a.jpg,https://demo.tomassotables.com/wp-content/uploads/1512382481_41043b96bc.jpg,https://demo.tomassotables.com/wp-content/uploads/1512382482_dc8b28c440.jpg",,0,new,published,,,,,,,
306594_69273,"Fontelacasa Set van 2 Barkrukken","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Fontelacasa barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Fontelacasa barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 47 x 38.5 x 94.5cm",https://demo.tomassotables.com/wp-content/uploads/1542277918_d64772e4d8.jpg,https://demo.tomassotables.com/fontelacasa-set-van-2-barkrukken/,"Barkrukken","Tomasso Tables",230EUR,in stock,306594_69273,,"https://demo.tomassotables.com/wp-content/uploads/1542277923_936d19197c.jpg,https://demo.tomassotables.com/wp-content/uploads/1542277926_a8808998fb.jpg,https://demo.tomassotables.com/wp-content/uploads/1542277929_7fd05b34b2.jpg,https://demo.tomassotables.com/wp-content/uploads/1542277932_1e8347d9df.jpg,https://demo.tomassotables.com/wp-content/uploads/1542277936_1c758a27ac.jpg",,0,new,published,,,,,,,
102495302_69259,"Golferenzo Barkruk","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Golferenzo barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Golferenzo barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 43 x 39 x 82cm",https://demo.tomassotables.com/wp-content/uploads/1513600386_bcdccc9d2c.jpg,https://demo.tomassotables.com/golferenzo-barkruk/,"Barkrukken","Tomasso Tables",143EUR,in stock,102495302_69259,,"https://demo.tomassotables.com/wp-content/uploads/1513600567_c5e648fea0.jpg,https://demo.tomassotables.com/wp-content/uploads/1513600568_9bba08e159.jpg,https://demo.tomassotables.com/wp-content/uploads/1513600900_6058197de2.jpg",,0,new,published,,,,,,,
312985_69252,"Cantoniera Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Cantoniera bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Cantoniera bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 51 x 69 x 129cm",https://demo.tomassotables.com/wp-content/uploads/1599653204_1accdfc470.jpg,https://demo.tomassotables.com/cantoniera-bureaustoel/,"Bureaustoelen","Tomasso Tables",372EUR,in stock,312985_69252,,"https://demo.tomassotables.com/wp-content/uploads/1600326085_fcc64e1239.jpg,https://demo.tomassotables.com/wp-content/uploads/1600764464_a99a023e4d.jpg,https://demo.tomassotables.com/wp-content/uploads/1600764465_2eb4b90a38.jpg,https://demo.tomassotables.com/wp-content/uploads/1600764489_2f83a9f283.jpg,https://demo.tomassotables.com/wp-content/uploads/1600764491_00a0bac328.jpg",,0,new,published,,,,,,,
192404236_69240,"Villar Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Villar bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Villar bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 55 x 55 x 79cm",https://demo.tomassotables.com/wp-content/uploads/1506417062_df9581d62b.jpg,https://demo.tomassotables.com/villar-bureaustoel/,"Bureaustoelen","Tomasso Tables",167EUR,in stock,192404236_69240,,"https://demo.tomassotables.com/wp-content/uploads/1506417063_1b9cd85066.jpg,https://demo.tomassotables.com/wp-content/uploads/1506417072_37990b6453.jpg,https://demo.tomassotables.com/wp-content/uploads/1506417073_d4e6df9863.jpg,https://demo.tomassotables.com/wp-content/uploads/1506417093_724e5495cc.jpg,https://demo.tomassotables.com/wp-content/uploads/1506417094_22f216c8e2.jpg",,0,new,published,,,,,,,
313978_69234,"Luchiano Eetkamerstoel","Ben jij helemaal weg van eetkamerstoelen met een industrieel ontwerp? Dan zal de Luchiano eetkamerstoel bij je in de smaak vallen. Deze eetstoel is gemaakt van het hoogwaardige materiaal Luchiano . De Luchiano eetkamerstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden.",https://demo.tomassotables.com/wp-content/uploads/1581949216_f7ac038ccb.jpg,https://demo.tomassotables.com/luchiano-eetkamerstoel/,"Eetkamerstoelen","Tomasso Tables",269EUR,in stock,313978_69234,,"https://demo.tomassotables.com/wp-content/uploads/1581949401_f03315d6ed.jpg,https://demo.tomassotables.com/wp-content/uploads/1581949403_6932fbf8cb.jpg,https://demo.tomassotables.com/wp-content/uploads/1581949412_6d76282b8b.jpg,https://demo.tomassotables.com/wp-content/uploads/1581949413_b93dca57ef.jpg,https://demo.tomassotables.com/wp-content/uploads/1581949426_ccad9f8133.jpg",,0,new,published,,,,,,,
312930_69232,"Blessagno Set van 2 Barkrukken","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Blessagno barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Blessagno barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 46 x 55 x 99cm",https://demo.tomassotables.com/wp-content/uploads/1571306583_fa8f1cf635.jpg,https://demo.tomassotables.com/blessagno-set-van-2-barkrukken/,"Barkrukken","Tomasso Tables",366EUR,in stock,312930_69232,,"https://demo.tomassotables.com/wp-content/uploads/1571306590_b10d28b2b2.jpg,https://demo.tomassotables.com/wp-content/uploads/1571306594_2e53c08500.jpg,https://demo.tomassotables.com/wp-content/uploads/1571306598_1a6d4bf00a.jpg,https://demo.tomassotables.com/wp-content/uploads/1571306604_4a61b092bc.jpg,https://demo.tomassotables.com/wp-content/uploads/1571306609_1bc0ba9730.jpg",,0,new,published,,,,,,,
191174634_69230,"Coniolo Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Coniolo bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Coniolo bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 77 x 68 x 116cm",https://demo.tomassotables.com/wp-content/uploads/1462536223_1fa5ac034b.jpg,https://demo.tomassotables.com/coniolo-bureaustoel/,"Bureaustoelen","Tomasso Tables",296EUR,in stock,191174634_69230,,"https://demo.tomassotables.com/wp-content/uploads/1462536224_e180089f20.jpg,https://demo.tomassotables.com/wp-content/uploads/1462536229_e51581c5ed.jpg,https://demo.tomassotables.com/wp-content/uploads/1462536230_20a401fc22.jpg,https://demo.tomassotables.com/wp-content/uploads/1462536236_6755f87347.jpg,https://demo.tomassotables.com/wp-content/uploads/1462536237_1f6e1ca62f.jpg",,0,new,published,,,,,,,
181054908_69214,"Lavino Bezoekersstoel","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Lavino bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Lavino bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 47 x 43 x 87cm",https://demo.tomassotables.com/wp-content/uploads/1461055879_d12e474901.jpg,https://demo.tomassotables.com/lavino-bezoekersstoel/,"Bezoekersstoelen","Tomasso Tables",104EUR,in stock,181054908_69214,,"https://demo.tomassotables.com/wp-content/uploads/1461060181_dae5b7712a.jpg,https://demo.tomassotables.com/wp-content/uploads/1461060183_dae60ebea9.jpg,https://demo.tomassotables.com/wp-content/uploads/1461060200_ef5357ec93.jpg,https://demo.tomassotables.com/wp-content/uploads/1461060201_13ac0e6b69.jpg,https://demo.tomassotables.com/wp-content/uploads/1461060206_0ee8d2a14e.jpg",,0,new,published,,,,,,,
320349_69212,"Offeio Set van 4 Eetkamerstoelen","Ben jij helemaal weg van eetkamerstoelen met een industrieel ontwerp? Dan zal de Offeio eetkamerstoel bij je in de smaak vallen. Deze eetstoel is gemaakt van het hoogwaardige materiaal Offeio . De Offeio eetkamerstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden.",https://demo.tomassotables.com/wp-content/uploads/1657269117_7e7cf09c9a.jpg,https://demo.tomassotables.com/offeio-set-van-4-eetkamerstoelen/,"Eetkamerstoelen","Tomasso Tables",378EUR,in stock,320349_69212,,"https://demo.tomassotables.com/wp-content/uploads/1657269158_a64a89032c.jpg,https://demo.tomassotables.com/wp-content/uploads/1657269167_dfa7bb3e47.jpg,https://demo.tomassotables.com/wp-content/uploads/1657269230_b0a4a3ddc3.jpg,https://demo.tomassotables.com/wp-content/uploads/1657269237_04f5edfd7a.jpg,https://demo.tomassotables.com/wp-content/uploads/1657269249_6f631961ad.jpg",,0,new,published,,,,,,,
152484501_69069,"Pietrapennata Schommelstoel","Ben jij helemaal weg van schommelstoelen met een industrieel ontwerp? Dan zal de Pietrapennata schommelstoel bij je in de smaak vallen. Deze schommelstoel is gemaakt van het hoogwaardige materiaal . De Pietrapennata schommelstoel is erg comfortabel en ideaal om tijd in door te brengen met de familie, of een gezellige avond met vrienden in te hebben.",https://demo.tomassotables.com/wp-content/uploads/1581942337_ff40a94ae4.jpg,https://demo.tomassotables.com/pietrapennata-schommelstoel/,"Schommelstoelen","Tomasso Tables",317EUR,in stock,152484501_69069,,"https://demo.tomassotables.com/wp-content/uploads/1581942354_c35a10ff3f.jpg,https://demo.tomassotables.com/wp-content/uploads/1581942359_e8f832ed4a.jpg,https://demo.tomassotables.com/wp-content/uploads/1581942364_2d4483cedd.jpg,https://demo.tomassotables.com/wp-content/uploads/1581942374_eb9a659b45.jpg",,0,new,published,,,,,,,
2023781142_69047,"Pontesabato Bartafel","Ben jij helemaal weg van bartafels met een industrieel ontwerp? Dan zal de Pontesabato bartafel bij je in de smaak vallen. Deze tafel is gemaakt van het hoogwaardige materiaal . De Pontesabato bartafel is ruim genoeg voor een groot gezelschap van . Voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 60 x 60 x 100cm",https://demo.tomassotables.com/wp-content/uploads/1516024106_c070add31d.jpg,https://demo.tomassotables.com/pontesabato-bartafel/,"Bartafels","Tomasso Tables",380EUR,in stock,2023781142_69047,,"https://demo.tomassotables.com/wp-content/uploads/1516024132_db23cc1fbc.jpg,https://demo.tomassotables.com/wp-content/uploads/1516024133_df72c5a648.jpg,https://demo.tomassotables.com/wp-content/uploads/1516024149_65dda48d56.jpg,https://demo.tomassotables.com/wp-content/uploads/1516024150_ce396e8c23.jpg,https://demo.tomassotables.com/wp-content/uploads/1516024155_386a1b68fc.jpg",,0,new,published,,,,,,,
101287502_69041,"Collenoveri Set van 2 Barkrukken","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Collenoveri barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Collenoveri barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 37 x 37 x 87cm",https://demo.tomassotables.com/wp-content/uploads/1563967101_430fa77dfe.jpg,https://demo.tomassotables.com/collenoveri-set-van-2-barkrukken/,"Barkrukken","Tomasso Tables",210EUR,in stock,101287502_69041,,"https://demo.tomassotables.com/wp-content/uploads/1563967109_3d7fa650b4.jpg,https://demo.tomassotables.com/wp-content/uploads/1563967112_3211591f07.jpg,https://demo.tomassotables.com/wp-content/uploads/1563967115_24b487e76a.jpg,https://demo.tomassotables.com/wp-content/uploads/1563967118_c3ebfa5b8f.jpg,https://demo.tomassotables.com/wp-content/uploads/1563967122_39d6150081.jpg",,0,new,published,,,,,,,
311083_69036,"Gricignano Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Gricignano bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Gricignano bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 64 x 74 x 116cm",https://demo.tomassotables.com/wp-content/uploads/1601531058_73b8f17817.jpg,https://demo.tomassotables.com/gricignano-bureaustoel/,"Bureaustoelen","Tomasso Tables",479EUR,in stock,311083_69036,,"https://demo.tomassotables.com/wp-content/uploads/1601531060_3b8653853a.jpg,https://demo.tomassotables.com/wp-content/uploads/1601531103_adf037b841.jpg,https://demo.tomassotables.com/wp-content/uploads/1601531105_7d37dceac3.jpg,https://demo.tomassotables.com/wp-content/uploads/1601531199_fe3a749e01.jpg",,0,new,published,,,,,,,
307755_69034,"Filattiera Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Filattiera bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Filattiera bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 70 x 64 x 112cm",https://demo.tomassotables.com/wp-content/uploads/1596006609_9a75fd605b.jpg,https://demo.tomassotables.com/filattiera-bureaustoel/,"Bureaustoelen","Tomasso Tables",242EUR,in stock,307755_69034,,"https://demo.tomassotables.com/wp-content/uploads/1596006614_2c6b8fc72c.jpg,https://demo.tomassotables.com/wp-content/uploads/1596006618_5eaa20db57.jpg,https://demo.tomassotables.com/wp-content/uploads/1596006622_1a147c3d5a.jpg,https://demo.tomassotables.com/wp-content/uploads/1596006626_21dbdc1768.jpg",,0,new,published,,,,,,,
18719202_69025,"Moncestino Bezoekersstoel","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Moncestino bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Moncestino bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 60 x 49 x 105cm",https://demo.tomassotables.com/wp-content/uploads/1443520638_84aec8b51e.jpg,https://demo.tomassotables.com/moncestino-bezoekersstoel/,"Bezoekersstoelen","Tomasso Tables",207EUR,in stock,18719202_69025,,"https://demo.tomassotables.com/wp-content/uploads/1443520639_3434cecda2.jpg,https://demo.tomassotables.com/wp-content/uploads/1443520658_cd1896983c.jpg,https://demo.tomassotables.com/wp-content/uploads/1443520659_685d920375.jpg,https://demo.tomassotables.com/wp-content/uploads/1443521050_737df4f6ed.jpg,https://demo.tomassotables.com/wp-content/uploads/1443521051_dfb23c3499.jpg",,0,new,published,,,,,,,
308581_69022,"Verdellino Barkruk","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Verdellino barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Verdellino barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 49 x 40 x 93cm",https://demo.tomassotables.com/wp-content/uploads/1571910587_9cd24165be.jpg,https://demo.tomassotables.com/verdellino-barkruk/,"Barkrukken","Tomasso Tables",354EUR,in stock,308581_69022,,"https://demo.tomassotables.com/wp-content/uploads/1571910604_c8fa68c46e.jpg,https://demo.tomassotables.com/wp-content/uploads/1571910612_fe13c65479.jpg,https://demo.tomassotables.com/wp-content/uploads/1571910632_86b67dfa26.jpg,https://demo.tomassotables.com/wp-content/uploads/1571910645_3bfcffb762.jpg,https://demo.tomassotables.com/wp-content/uploads/1571910649_d9064350d9.jpg",,0,new,published,,,,,,,
314329_69017,"Boscoreale Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Boscoreale bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Boscoreale bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 68 x 63 x 100cm",https://demo.tomassotables.com/wp-content/uploads/1597901718_e3115d72c2.jpg,https://demo.tomassotables.com/boscoreale-bureaustoel/,"Bureaustoelen","Tomasso Tables",272EUR,in stock,314329_69017,,"https://demo.tomassotables.com/wp-content/uploads/1597901724_5dae0482c4.jpg,https://demo.tomassotables.com/wp-content/uploads/1597901727_fae8800e4c.jpg,https://demo.tomassotables.com/wp-content/uploads/1597901732_1177b967e9.jpg,https://demo.tomassotables.com/wp-content/uploads/1597901736_258dafee14.jpg,https://demo.tomassotables.com/wp-content/uploads/1597901739_52bbbc3faa.jpg",,0,new,published,,,,,,,
101443904_69015,"Zammarelli Barkruk","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Zammarelli barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Zammarelli barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 48 x 50 x 88cm",https://demo.tomassotables.com/wp-content/uploads/1471595200_f32d512f7c.jpg,https://demo.tomassotables.com/zammarelli-barkruk/,"Barkrukken","Tomasso Tables",201EUR,in stock,101443904_69015,,"https://demo.tomassotables.com/wp-content/uploads/1471595217_bab7562403.jpg,https://demo.tomassotables.com/wp-content/uploads/1471595218_90e155d983.jpg,https://demo.tomassotables.com/wp-content/uploads/1471595235_d4fee77926.jpg,https://demo.tomassotables.com/wp-content/uploads/1471595236_af489b1cd7.jpg,https://demo.tomassotables.com/wp-content/uploads/1471595251_8af103fa59.jpg",,0,new,published,,,,,,,
1817116103_69007,"Verdeborgo Bezoekersstoel","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Verdeborgo bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Verdeborgo bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 47 x 46 x 81cm",https://demo.tomassotables.com/wp-content/uploads/1511793753_721f3c1e04.jpg,https://demo.tomassotables.com/verdeborgo-bezoekersstoel/,"Bezoekersstoelen","Tomasso Tables",120EUR,in stock,1817116103_69007,,"https://demo.tomassotables.com/wp-content/uploads/1511793754_f1a5552038.jpg,https://demo.tomassotables.com/wp-content/uploads/1511793769_36a713310f.jpg,https://demo.tomassotables.com/wp-content/uploads/1511793770_db553d1308.jpg,https://demo.tomassotables.com/wp-content/uploads/1511793784_95d977d754.jpg,https://demo.tomassotables.com/wp-content/uploads/1511793785_7130844259.jpg",,0,new,published,,,,,,,
320952_69002,"Taccarelli Set van 4 Bezoekersstoelen","Ben jij helemaal weg van bezoekersstoelen met een industrieel ontwerp? Dan zal de Taccarelli bezoekersstoel bij je in de smaak vallen. Deze bezoekersstoel is gemaakt van het hoogwaardige materiaal . De Taccarelli bezoekersstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 56 x 48 x 84cm",https://demo.tomassotables.com/wp-content/uploads/1663832222_5575e57116.jpg,https://demo.tomassotables.com/taccarelli-set-van-4-bezoekersstoelen/,"Bezoekersstoelen","Tomasso Tables",443EUR,in stock,320952_69002,,"https://demo.tomassotables.com/wp-content/uploads/1663832240_d130df4aaa.jpg,https://demo.tomassotables.com/wp-content/uploads/1663832247_556867ef37.jpg,https://demo.tomassotables.com/wp-content/uploads/1663832254_db76c43194.jpg",,0,new,published,,,,,,,
1523794124_69000,"Russomanno Fauteuil","Ben jij helemaal weg van fauteuils met een industrieel ontwerp? Dan zal de Russomanno fauteuil bij je in de smaak vallen. Deze fauteuil is gemaakt van het hoogwaardige materiaal . De Russomanno fauteuil is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 66 x 66 x 98cm",https://demo.tomassotables.com/wp-content/uploads/1583734333_9a82f99065.jpg,https://demo.tomassotables.com/russomanno-fauteuil/,"Fauteuils","Tomasso Tables",267EUR,in stock,1523794124_69000,,"https://demo.tomassotables.com/wp-content/uploads/1583734843_ad66ba9425.jpg,https://demo.tomassotables.com/wp-content/uploads/1583734845_90617f66bf.jpg,https://demo.tomassotables.com/wp-content/uploads/1583734854_15b397888d.jpg,https://demo.tomassotables.com/wp-content/uploads/1583734856_9d3edacf6e.jpg",,0,new,published,,,,,,,
316858_68991,"Centignano Eetkamerstoel","Ben jij helemaal weg van eetkamerstoelen met een industrieel ontwerp? Dan zal de Centignano eetkamerstoel bij je in de smaak vallen. Deze eetstoel is gemaakt van het hoogwaardige materiaal Centignano . De Centignano eetkamerstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden.",https://demo.tomassotables.com/wp-content/uploads/1628162852_f6e0a35697.jpg,https://demo.tomassotables.com/centignano-eetkamerstoel/,"Eetkamerstoelen","Tomasso Tables",203EUR,in stock,316858_68991,,"https://demo.tomassotables.com/wp-content/uploads/1628162854_3e0b8991d7.jpg,https://demo.tomassotables.com/wp-content/uploads/1628162917_be379d1222.jpg,https://demo.tomassotables.com/wp-content/uploads/1628162919_23a06c2097.jpg,https://demo.tomassotables.com/wp-content/uploads/1628162982_0b4856a876.jpg,https://demo.tomassotables.com/wp-content/uploads/1628162983_5c8cc81ebd.jpg",,0,new,published,,,,,,,
181970157_68989,"Casamurana Eetkamerstoel","Ben jij helemaal weg van eetkamerstoelen met een industrieel ontwerp? Dan zal de Casamurana eetkamerstoel bij je in de smaak vallen. Deze eetstoel is gemaakt van het hoogwaardige materiaal Casamurana . De Casamurana eetkamerstoel is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden.",https://demo.tomassotables.com/wp-content/uploads/1506599695_50c5782112.jpg,https://demo.tomassotables.com/casamurana-eetkamerstoel/,"Eetkamerstoelen","Tomasso Tables",162EUR,in stock,181970157_68989,,"https://demo.tomassotables.com/wp-content/uploads/1506599696_802f978cf9.jpg,https://demo.tomassotables.com/wp-content/uploads/1506599717_3c8a0727ff.jpg,https://demo.tomassotables.com/wp-content/uploads/1506599718_04f3984ea6.jpg,https://demo.tomassotables.com/wp-content/uploads/1506599756_909f5a95ab.jpg,https://demo.tomassotables.com/wp-content/uploads/1506599757_2435e53d34.jpg",,0,new,published,,,,,,,
10539636_68959,"Venaglie Barkruk","Ben jij helemaal weg van barkrukken met een industrieel ontwerp? Dan zal de Venaglie barkruk bij je in de smaak vallen. Deze barkruk is gemaakt van het hoogwaardige materiaal . De Venaglie barkruk is erg comfortabel en ideaal voor het avondeten met de familie, of een gezellige avond met vrienden. Afmetingen: 42 x 39 x 78cm",https://demo.tomassotables.com/wp-content/uploads/1419934325_2915a35f10.jpg,https://demo.tomassotables.com/venaglie-barkruk/,"Barkrukken","Tomasso Tables",183EUR,in stock,10539636_68959,,"https://demo.tomassotables.com/wp-content/uploads/1419934326_a3d70cc428.jpg,https://demo.tomassotables.com/wp-content/uploads/1419934334_5cee8dc093.jpg,https://demo.tomassotables.com/wp-content/uploads/1419934336_f9ffcb3e31.jpg,https://demo.tomassotables.com/wp-content/uploads/1419934345_ed8f4a4f62.jpg,https://demo.tomassotables.com/wp-content/uploads/1419934346_020ec3c950.jpg",,0,new,published,,,,,,,
1915396126_68955,"Balletto Bureaustoel","Ben jij opzoek naar een comfortable bureaustoel om lekker op te kunnen werken? Dan zal de Balletto bureaustoel bij je in de smaak vallen. Deze bureaustoel is gemaakt van het hoogwaardige materiaal . De Balletto bureaustoel is comfortabel genoeg om urenlang door te werken. Afmetingen: 70 x 65 x 114cm",https://demo.tomassotables.com/wp-content/uploads/1647592833_26790e0581.jpg,https://demo.tomassotables.com/balletto-bureaustoel/,"Bureaustoelen","Tomasso Tables",182EUR,in stock,1915396126_68955,,"https://demo.tomassotables.com/wp-content/uploads/1647592839_72d5dc8094.jpg,https://demo.tomassotables.com/wp-content/uploads/1647592843_70a669a07c.jpg,https://demo.tomassotables.com/wp-content/uploads/1647592846_5d11bbce45.jpg,https://demo.tomassotables.com/wp-content/uploads/1647592851_6aaa02b3a1.jpg,https://demo.tomassotables.com/wp-content/uploads/1647592854_3edd62f0dc.jpg",,0,new,published,,,,,,,
